,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,34.35,48.11,33.33,41.74
1,45.13,57.01,100.0,51.8
2,52.69,62.66,,58.47
3,57.8,68.81,50.0,64.09
4,63.8,71.79,,68.24
5,65.79,72.56,50.0,69.41
6,68.15,74.45,100.0,71.62
7,68.97,74.25,100.0,71.93
8,74.99,74.8,40.0,74.87
9,60.35,67.85,58.82,64.53
