AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0.0,11.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,93.0,67.0,1.0,17.0,5.0,204.0
30-34,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,132.0,99.0,0.0,23.0,6.0,275.0
35-39,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,147.0,120.0,0.0,23.0,11.0,315.0
40-44,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,175.0,154.0,0.0,27.0,8.0,384.0
45-49,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,155.0,155.0,0.0,14.0,11.0,353.0
50-54,0.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,147.0,138.0,0.0,39.0,12.0,351.0
55-59,0.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,183.0,146.0,0.0,26.0,11.0,388.0
60-64,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,187.0,160.0,0.0,37.0,11.0,407.0
65-OVER,0.0,13.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,533.0,446.0,0.0,44.0,25.0,1077.0
TOTAL,0.0,63.0,63.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,14.0,7.0,0.0,4.0,7.0,0.0,1752.0,1485.0,1.0,250.0,100.0,3754.0
