AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,232.0,0.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,122.0,93.0,0.0,2.0,0.0
30-34,227.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,115.0,95.0,0.0,0.0,2.0
35-39,223.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0,108.0,0.0,1.0,1.0
40-44,304.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,155.0,136.0,0.0,0.0,0.0
45-49,396.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,201.0,175.0,0.0,1.0,0.0
50-54,477.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,232.0,235.0,0.0,0.0,0.0
55-59,610.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,325.0,261.0,0.0,1.0,0.0
60-64,749.0,0.0,5.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,409.0,313.0,0.0,0.0,1.0
65-OVER,3135.0,0.0,40.0,44.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1586.0,1455.0,0.0,1.0,2.0
TOTAL,6353.0,0.0,80.0,95.0,0.0,2.0,6.0,0.0,2.0,1.0,0.0,12.0,5.0,0.0,6.0,8.0,0.0,3253.0,2871.0,0.0,6.0,6.0
