,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,28.39,41.38,0.0,35.59
1,40.64,49.94,50.0,46.22
2,47.65,56.16,,52.53
3,57.68,63.89,100.0,61.28
4,60.97,69.1,,65.41
5,65.12,70.66,100.0,68.24
6,69.86,72.36,50.0,71.21
7,69.64,74.91,0.0,72.41
8,69.69,72.64,33.33,71.35
9,58.54,64.6,41.67,61.95
