,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,28.37,39.22,33.33,34.39
1,38.23,46.6,33.33,43.03
2,47.14,54.89,50.0,51.56
3,52.29,57.69,100.0,55.42
4,57.65,63.26,33.33,60.66
5,61.18,66.12,100.0,63.9
6,63.72,70.05,50.0,67.22
7,72.88,75.49,57.14,74.29
8,76.08,73.94,66.67,74.89
9,59.6,63.4,60.87,61.71
