,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,34.95,43.19,100.0,39.56
1,46.48,56.19,,52.02
2,52.32,62.51,0.0,58.02
3,59.4,67.78,,64.21
4,66.43,69.48,,68.12
5,67.23,76.1,,72.1
6,72.93,77.29,,75.28
7,77.62,81.22,,79.63
8,79.33,78.08,100.0,78.63
9,64.35,69.29,66.67,67.12
