,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,27.55,44.05,28.57,36.8
1,33.1,49.76,25.0,42.82
2,38.56,56.17,34.78,48.88
3,47.14,62.09,31.82,55.81
4,52.85,66.09,40.0,60.37
5,55.59,68.04,33.33,62.65
6,59.88,70.43,40.0,65.85
7,65.36,72.27,75.0,69.37
8,66.66,67.55,12.68,66.81
9,48.88,61.03,25.97,55.8
