PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
88888,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
99999,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
EM1,00000,27.66,11.11,00000,40000,50000,00000,00000,00000,00000,00000,25000,00000,10000,25000,00000,38.10,48.65,10000,53.50,34.76,44.15
EM2,25000,51.72,32.79,00000,17.65,42.86,00000,00000,00000,00000,50000,33.33,00000,25000,10000,00000,50.70,49.04,00000,67.69,53.83,60.09
EM3,00000,53.73,44.74,00000,53.85,36.36,00000,10000,10000,00000,50000,50000,00000,44.44,50000,10000,67.50,67.61,00000,61.38,47.99,60.05
EM4,00000,41.38,42.86,00000,50000,00000,00000,00000,00000,00000,50000,10000,00000,00000,00000,00000,56.94,44.83,50000,68.99,54.66,61.50
EM5,00000,45.24,31.11,00000,33.33,28.57,00000,00000,00000,00000,75000,37.50,00000,50000,57.14,00000,61.56,60.67,00000,76.76,59.97,65.59
GF1,50000,44.23,26.47,00000,52.78,45.45,00000,20000,00000,00000,55000,50000,00000,50000,35000,50000,52.74,52.33,00000,56.31,38.88,48.93
GF2,50000,27.50,16.36,00000,33.33,14.29,00000,00000,00000,00000,28.57,28.57,00000,50000,00000,00000,32.54,39.81,00000,56.49,37.38,44.38
GF3,00000,40.43,24.59,00000,28.57,33.33,00000,10000,00000,00000,60000,00000,00000,50000,00000,00000,53.54,48.97,00000,61.75,45.25,53.62
GF4,00000,27.03,28.57,00000,33.33,9.090,00000,00000,00000,00000,80000,20000,00000,00000,33.33,00000,36.69,45.27,00000,56.54,36.38,46.45
GF5,00000,46.75,35.06,00000,31.25,44.44,00000,00000,10000,00000,45000,54.55,00000,28.57,00000,00000,57.49,55.08,00000,65.52,48.14,57.38
HA1,00000,43.86,21.21,00000,16.67,33.33,00000,00000,33.33,00000,38.46,00000,00000,14.29,45.45,00000,56.90,61.14,00000,64.16,46.19,55.67
HA2,10000,57.83,43.16,00000,38.46,30.77,00000,00000,50000,10000,56000,71.43,00000,57.89,45.45,00000,61.94,62.53,00000,70.57,55.07,62.21
HA3,50000,46.76,31.61,00000,44.44,33.33,00000,10000,33.33,00000,47.50,22.22,00000,52.63,39.13,00000,63.53,64.60,00000,65.08,51.67,59.45
HA4,10000,57.50,48.65,00000,58.33,30000,00000,00000,10000,00000,62.50,10000,00000,37.50,47.06,10000,80.46,76.46,00000,79.28,77.97,76.50
HA5,10000,52.08,59.68,00000,61.11,71.43,00000,50000,50000,00000,55.56,50000,00000,64.86,64.86,00000,73.89,70.25,00000,76.42,65.83,70.95
HO1,00000,50000,37.50,00000,53.85,25000,00000,00000,00000,00000,52.94,50000,00000,80000,66.67,00000,77.69,74.85,00000,64.09,50.00,70.26
HO2,50000,60.87,58.06,00000,73.68,46.67,00000,00000,00000,00000,50000,40000,00000,57.14,55.32,00000,74.29,75.59,00000,77.27,62.13,72.99
HO3,40000,56.16,46.58,00000,52.83,55.17,00000,50000,60000,00000,54.55,31.43,10000,51.96,54.76,25000,72.18,70.39,00000,65.21,56.57,66.99
HO4,00000,57.50,36.36,00000,40000,44.44,00000,00000,10000,00000,87.50,80000,00000,50000,46.15,00000,73.19,75000,00000,72000,57.06,69.94
HO5,50000,62.86,38.46,00000,62.50,60000,00000,00000,00000,00000,50000,54.55,00000,60000,50000,00000,70.88,71.12,00000,61.54,47.56,64.19
