,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,42.63,52.57,100.0,47.76
1,57.75,68.29,75.0,63.35
2,72.16,75.65,75.0,74.06
3,73.26,79.05,,76.36
4,77.55,79.17,33.33,78.36
5,78.89,80.8,,79.88
6,79.35,83.78,0.0,81.61
7,82.27,84.62,50.0,83.48
8,83.29,79.31,,81.2
9,73.73,76.84,68.42,75.36
