PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BLUE CREEK,00000,75000,66.67,00000,25000,66.67,00000,50000,00000,00000,66.67,66.67,00000,00000,00000,00000,68.60,71.86,00000,66.67,28.57,69.72
BLUE RIDGE,00000,60000,85.71,00000,33.33,10000,00000,00000,00000,00000,66.67,10000,00000,50000,00000,00000,68000,71.83,00000,10000,50.00,69.81
HELEN,00000,90.91,64.71,00000,00000,50000,00000,00000,00000,00000,10000,00000,00000,60000,00000,00000,65.12,69.01,00000,00000,00000,66.12
MOSSY CREEK,10000,47.50,51.28,00000,33.33,10000,00000,66.67,00000,00000,40000,45.45,00000,10000,50000,00000,68.53,69.22,00000,37.50,27.27,67.73
MT YONAH,00000,58.95,55.41,00000,33.33,33.33,00000,00000,00000,00000,50000,33.33,00000,50000,50000,00000,68.65,64.46,00000,54.93,45.45,65.29
NACOOCHEE,00000,60000,82.35,00000,10000,33.33,00000,00000,00000,00000,10000,10000,00000,10000,10000,00000,72.86,75.89,00000,65000,63.64,73.89
ROBERTSTOWN,00000,10000,50000,00000,10000,00000,00000,00000,00000,00000,10000,00000,00000,00000,00000,00000,69.54,63.04,00000,00000,00000,65.72
SHOAL CREEK,00000,71.43,54.35,00000,10000,10000,00000,10000,00000,00000,41.67,64.29,00000,10000,10000,00000,66.67,64.55,00000,50000,50.00,65.38
TESNATEE,00000,75000,53.33,00000,00000,00000,00000,10000,00000,00000,10000,50000,00000,00000,33.33,00000,72.47,66.96,00000,10000,66.67,69.55
TOWN CREEK,00000,38.46,56000,00000,10000,00000,00000,00000,00000,00000,10000,50000,00000,10000,10000,00000,69.43,70.76,00000,50000,50.00,69.18
WHITE CREEK,00000,52.38,43.33,00000,00000,10000,00000,00000,00000,00000,37.50,80000,00000,00000,00000,00000,69.44,69.73,00000,10000,50.00,68.54
88888,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
TOTAL,100.0,60.95,58.07,00000,43.48,44.44,00000,62.50,0.00,00000,55.07,54.41,00000,58.06,46.88,0.00,68.95,68.54,00000,56.20,44.14,67.92
