,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,50.0,44.58,0.0,,0.0,52.77,50.0,49.33
1,50.0,46.9,0.0,,,62.14,0.0,55.98
2,,58.57,0.0,,,72.54,40.0,66.92
3,0.0,53.98,0.0,,0.0,77.73,66.67,69.48
4,100.0,66.96,,,,80.14,50.0,76.28
5,,67.79,0.0,,,78.53,33.33,74.71
6,100.0,70.11,,,,80.65,60.0,76.68
7,100.0,70.29,,,100.0,82.24,42.86,77.62
8,100.0,67.97,0.0,,100.0,74.09,63.64,72.64
9,75.0,61.82,0.0,,50.0,74.09,50.0,69.98
