,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,0.0,34.98,0.0,,33.33,50.21,23.08,41.83
1,,38.27,0.0,,100.0,50.53,31.82,44.03
2,50.0,48.41,,50.0,,62.5,33.33,54.48
3,50.0,56.92,50.0,,,62.3,52.38,59.54
4,,57.45,0.0,,100.0,74.65,35.0,66.05
5,0.0,55.25,,,,66.81,37.93,60.13
6,0.0,63.73,33.33,,100.0,72.6,55.0,67.91
7,,63.68,,,100.0,75.0,42.86,69.73
8,0.0,64.59,0.0,50.0,100.0,74.85,45.45,70.82
9,20.0,54.89,18.18,50.0,75.0,68.2,39.07,61.69
