PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
EAST,55.64,59.89,0.00,58.10
WEST,62.61,66.15,100.0,64.60
88888,0.00,0.00,0.00,0.00
TOTAL,59.85,63.55,100.0,61.96
