,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,41.58,49.76,50.0,45.82
1,49.57,56.68,83.33,53.39
2,55.91,62.97,57.14,59.81
3,63.82,66.82,40.0,65.39
4,68.1,69.83,66.67,69.0
5,69.36,74.14,50.0,71.76
6,72.04,74.9,66.67,73.56
7,75.39,77.95,83.33,76.74
8,77.68,75.11,58.62,76.26
9,65.88,68.82,60.19,67.43
