,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,47.51,58.22,,53.28
1,57.42,70.51,,64.33
2,68.02,72.09,,70.17
3,71.03,77.55,,74.67
4,76.62,80.39,,78.63
5,79.39,83.06,,81.21
6,79.17,81.87,0.0,80.57
7,79.23,85.2,,82.49
8,84.92,83.84,0.0,84.31
9,74.59,78.74,0.0,76.8
