AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,544.0,1.0,11.0,13.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,1.0,0.0,0.0,219.0,174.0,0.0,71.0,26.0
30-34,598.0,0.0,11.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,2.0,0.0,0.0,253.0,178.0,0.0,94.0,30.0
35-39,709.0,0.0,9.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,3.0,0.0,279.0,241.0,0.0,115.0,37.0
40-44,681.0,0.0,19.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,269.0,235.0,0.0,95.0,42.0
45-49,822.0,0.0,8.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,4.0,2.0,0.0,341.0,297.0,0.0,100.0,42.0
50-54,855.0,0.0,8.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,1.0,352.0,280.0,0.0,136.0,55.0
55-59,929.0,0.0,12.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,360.0,348.0,0.0,118.0,71.0
60-64,958.0,0.0,10.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,399.0,334.0,0.0,128.0,67.0
65-OVER,2523.0,0.0,16.0,17.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,6.0,4.0,0.0,1133.0,944.0,0.0,243.0,143.0
TOTAL,8619.0,1.0,104.0,98.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,61.0,42.0,0.0,15.0,13.0,1.0,3605.0,3031.0,0.0,1100.0,513.0
