,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,100.0,42.19,0.0,,,26.47,0.0,37.87
1,,39.6,,,,73.53,100.0,48.91
2,0.0,62.37,,,,76.47,0.0,66.44
3,,64.18,,,100.0,54.05,0.0,58.72
4,,65.08,,,,80.0,50.0,72.0
5,,67.03,,,,90.7,100.0,75.36
6,,73.68,100.0,,,81.16,100.0,77.38
7,100.0,79.35,100.0,,,86.21,133.33,83.7
8,100.0,65.56,,,,87.02,80.0,78.49
9,75.0,61.59,50.0,,100.0,80.57,64.29,69.92
