AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,27.93,100.0,0.00,0.00,49.79,22.50,37.62
25-29,0.00,34.98,0.00,0.00,33.33,50.21,23.08,41.83
30-34,0.00,38.27,0.00,0.00,100.0,50.53,31.82,44.03
35-39,50.00,48.41,0.00,50.00,0.00,62.50,33.33,54.48
40-44,50.00,56.92,50.00,0.00,0.00,62.30,52.38,59.54
45-49,0.00,57.45,0.00,0.00,100.0,74.65,35.00,66.05
50-54,0.00,55.25,0.00,0.00,0.00,66.81,37.93,60.13
55-59,0.00,63.73,33.33,0.00,100.0,72.60,55.00,67.91
60-64,0.00,63.68,0.00,0.00,100.0,75.00,42.86,69.73
65-OVER,0.00,64.59,0.00,50.00,100.0,74.85,45.45,70.82
TOTAL,16.67,51.84,25.00,40.00,60.00,66.71,36.47,59.34
