AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,10610.0,9.0,313.0,296.0,0.0,69.0,57.0,0.0,5.0,2.0,0.0,58.0,40.0,0.0,48.0,56.0,1.0,1865.0,1617.0,3.0,3534.0,2637.0
30-34,9075.0,6.0,217.0,247.0,0.0,38.0,37.0,0.0,2.0,1.0,0.0,73.0,31.0,1.0,52.0,37.0,1.0,1726.0,1595.0,1.0,2995.0,2015.0
35-39,8373.0,2.0,168.0,210.0,0.0,30.0,33.0,0.0,2.0,1.0,1.0,38.0,32.0,0.0,40.0,50.0,0.0,1525.0,1396.0,2.0,2930.0,1913.0
40-44,7572.0,3.0,175.0,138.0,0.0,32.0,28.0,0.0,5.0,3.0,1.0,39.0,25.0,0.0,43.0,41.0,0.0,1463.0,1310.0,2.0,2565.0,1699.0
45-49,7809.0,6.0,124.0,171.0,0.0,27.0,26.0,0.0,2.0,4.0,0.0,40.0,21.0,0.0,48.0,41.0,4.0,1689.0,1496.0,1.0,2478.0,1631.0
50-54,8403.0,1.0,140.0,136.0,0.0,27.0,22.0,0.0,1.0,6.0,0.0,22.0,31.0,0.0,37.0,32.0,1.0,1869.0,1600.0,1.0,2597.0,1880.0
55-59,9072.0,4.0,129.0,149.0,0.0,30.0,18.0,0.0,3.0,5.0,1.0,36.0,26.0,1.0,31.0,45.0,1.0,2084.0,1879.0,0.0,2730.0,1900.0
60-64,8242.0,1.0,106.0,127.0,0.0,21.0,13.0,0.0,4.0,2.0,0.0,16.0,16.0,0.0,40.0,38.0,1.0,2182.0,1857.0,0.0,2231.0,1587.0
65-OVER,20954.0,2.0,236.0,194.0,0.0,38.0,29.0,0.0,4.0,6.0,0.0,29.0,18.0,1.0,61.0,72.0,2.0,7030.0,5246.0,0.0,4951.0,3035.0
TOTAL,90110.0,34.0,1608.0,1668.0,0.0,312.0,263.0,0.0,28.0,30.0,3.0,351.0,240.0,3.0,400.0,412.0,11.0,21433.0,17996.0,10.0,27011.0,18297.0
