AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,50.0,46.62,60.0,100.0,100.0,64.97,50.0,58.05
25-29,100.0,49.06,0.0,0.0,100.0,55.27,59.09,53.15
30-34,0.0,40.62,0.0,0.0,66.67,55.74,44.0,49.75
35-39,66.67,61.34,100.0,100.0,0.0,60.45,47.06,60.06
40-44,0.0,61.54,0.0,0.0,0.0,63.73,60.0,62.56
45-49,66.67,58.39,0.0,0.0,50.0,71.75,72.73,67.44
50-54,0.0,69.14,50.0,0.0,100.0,78.86,68.97,75.09
55-59,0.0,72.88,0.0,100.0,25.0,79.28,77.42,76.99
60-64,0.0,72.67,50.0,100.0,100.0,83.8,76.47,80.17
65-OVER,66.67,77.46,66.67,0.0,0.0,80.87,64.29,79.47
TOTAL,52.63,63.62,47.06,71.43,50.0,73.3,61.44,69.76
