PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1713,57.69,60.70,31.11,100.0,51.85,64.90,51.13,62.87
1923,36.36,62.06,65.38,57.14,43.48,66.34,53.33,64.25
1933,47.83,65.12,51.72,50.00,57.14,66.06,61.28,65.11
1943,58.33,57.02,31.58,33.33,76.92,68.72,44.64,66.07
2713,40.00,45.45,75.86,0.00,50.00,72.22,68.79,71.53
2923,57.14,62.86,52.63,0.00,55.00,76.55,72.45,75.34
2933,48.00,54.69,42.42,0.00,61.11,71.50,58.13,69.72
2943,56.52,57.69,33.33,0.00,56.25,70.62,55.46,68.59
2953,50.00,40.00,37.50,0.00,50.00,71.71,70.15,70.76
3713,33.33,55.48,43.75,0.00,52.94,56.00,42.14,54.09
3723,47.06,49.85,60.71,100.0,33.33,59.82,37.74,56.03
3733,66.67,53.23,37.04,66.67,42.11,65.65,46.15,62.01
3743,39.13,43.23,47.73,100.0,30.95,61.99,50.41,56.46
4913,48.57,48.37,40.82,25.00,35.48,58.34,45.12,54.56
4923,28.00,56.55,54.39,0.00,35.90,57.70,42.01,55.19
4933,53.57,50.56,33.93,0.00,28.00,52.74,32.67,49.42
5913,41.67,55.73,33.33,0.00,50.00,61.33,43.96,56.79
5923,50.00,39.42,27.45,0.00,42.42,57.04,42.57,47.45
5933,9.09,45.29,16.67,0.00,28.57,41.18,30.86,43.34
5943,50.00,43.33,31.25,0.00,37.50,48.49,30.89,43.56
88888,0.00,0.00,0.00,0.00,0.00,44.44,0.00,26.67
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,45.38,49.77,42.54,50.00,43.31,65.12,49.10,59.85
