,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,35.8,45.12,,40.49
1,38.82,63.64,,52.17
2,50.79,56.47,,54.05
3,59.77,67.71,,63.93
4,62.69,68.0,,65.49
5,74.71,71.13,,72.83
6,68.89,77.63,,72.89
7,73.75,75.34,,74.51
8,73.33,68.89,,70.77
9,61.49,66.3,,64.04
