AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,825.0,1.0,29.0,27.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,1.0,3.0,0.0,175.0,167.0,0.0,220.0,179.0
30-34,818.0,1.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,4.0,1.0,0.0,205.0,193.0,0.0,215.0,131.0
35-39,793.0,0.0,20.0,17.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,5.0,1.0,0.0,203.0,186.0,0.0,206.0,144.0
40-44,692.0,0.0,16.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,3.0,0.0,181.0,168.0,0.0,176.0,117.0
45-49,782.0,0.0,22.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,1.0,2.0,0.0,207.0,205.0,0.0,175.0,134.0
50-54,952.0,0.0,32.0,26.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,1.0,3.0,0.0,272.0,241.0,0.0,211.0,152.0
55-59,1107.0,0.0,40.0,36.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,4.0,0.0,354.0,323.0,0.0,206.0,128.0
60-64,1309.0,0.0,46.0,28.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,3.0,0.0,494.0,373.0,0.0,207.0,146.0
65-OVER,4502.0,1.0,117.0,144.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,4.0,4.0,1.0,1766.0,1746.0,0.0,403.0,299.0
TOTAL,11780.0,3.0,345.0,350.0,0.0,14.0,18.0,0.0,1.0,0.0,0.0,42.0,46.0,0.0,28.0,24.0,1.0,3857.0,3602.0,0.0,2019.0,1430.0
