PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANNX,48.65,65.38,33.87,100.0,40.43,71.87,53.69,67.86
BMS,57.78,71.03,57.05,71.43,58.44,69.0,56.12,67.81
CENT,51.53,63.03,37.42,70.0,44.44,62.26,45.27,60.43
CGTC,63.29,66.19,61.9,33.33,52.08,66.84,49.22,65.06
FMMS,49.1,66.61,60.95,30.0,58.82,63.67,49.51,62.94
HAFS,85.71,60.81,63.64,100.0,75.0,69.93,46.0,67.58
HCTC,49.43,53.01,47.26,33.33,45.35,58.3,36.79,54.74
HEFS,75.0,62.44,40.0,33.33,33.33,73.31,48.48,68.23
HHPC,53.42,51.94,40.99,50.0,42.25,59.54,32.75,54.35
MCMS,52.08,70.35,56.25,60.0,52.78,67.1,52.2,65.6
MILL,58.82,52.17,50.0,0.0,54.17,65.84,37.76,60.37
NSES,27.78,67.72,65.31,66.67,63.64,65.95,41.61,64.66
RECR,42.57,47.75,31.28,30.0,31.86,43.48,24.97,44.24
ROZR,45.93,57.62,50.36,44.44,36.76,68.24,48.06,64.01
TMS,42.98,56.06,43.05,25.0,30.51,55.24,38.81,53.34
TWPK,46.15,65.4,51.38,80.0,46.3,67.17,44.49,64.57
VHS,53.95,67.55,60.23,66.67,50.0,70.05,54.49,68.09
TOTAL,50.7,58.21,48.3,54.64,46.36,64.64,43.99,60.72
