,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,26.17,36.42,13.64,31.8
1,32.46,41.7,50.0,37.76
2,36.77,47.28,44.44,42.73
3,43.83,53.78,50.0,49.52
4,51.61,60.39,37.5,56.46
5,56.36,65.82,33.33,61.56
6,60.96,68.91,71.43,65.3
7,67.94,72.08,60.0,70.2
8,71.23,70.38,16.67,70.68
9,50.08,57.42,34.04,54.22
