,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,0.0,50.97,0.0,,,65.79,22.22,54.13
1,0.0,53.64,,,0.0,57.47,66.67,54.88
2,0.0,54.9,0.0,,0.0,53.16,62.5,53.47
3,,61.76,50.0,,,67.61,50.0,63.38
4,0.0,73.29,0.0,,0.0,76.0,62.5,72.84
5,0.0,62.8,,,,77.68,90.0,68.48
6,,74.44,33.33,100.0,0.0,77.87,60.0,75.0
7,,80.25,50.0,,0.0,83.94,83.33,81.31
8,50.0,67.14,0.0,100.0,50.0,77.22,66.67,71.48
9,14.29,64.93,25.0,100.0,22.22,73.46,62.9,67.72
