AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,13772.0,4.0,777.0,712.0,0.0,229.0,183.0,0.0,4.0,3.0,0.0,234.0,176.0,0.0,120.0,125.0,3.0,2803.0,2741.0,1.0,3132.0,2525.0
30-34,12216.0,5.0,766.0,677.0,0.0,191.0,115.0,0.0,1.0,6.0,0.0,215.0,131.0,0.0,123.0,78.0,4.0,2655.0,2329.0,1.0,2981.0,1938.0
35-39,13639.0,5.0,823.0,639.0,0.0,191.0,117.0,0.0,4.0,0.0,0.0,247.0,162.0,0.0,124.0,71.0,2.0,2845.0,2388.0,1.0,3802.0,2218.0
40-44,15236.0,4.0,843.0,658.0,0.0,206.0,151.0,0.0,5.0,5.0,0.0,207.0,160.0,2.0,147.0,123.0,0.0,3040.0,2629.0,4.0,4341.0,2711.0
45-49,17099.0,1.0,811.0,707.0,0.0,167.0,157.0,0.0,0.0,2.0,0.0,211.0,183.0,0.0,131.0,127.0,2.0,3785.0,3437.0,0.0,4328.0,3050.0
50-54,16087.0,4.0,689.0,673.0,0.0,164.0,158.0,0.0,3.0,1.0,0.0,174.0,154.0,0.0,110.0,105.0,1.0,3810.0,3624.0,3.0,3655.0,2759.0
55-59,13339.0,3.0,547.0,475.0,0.0,130.0,117.0,0.0,4.0,1.0,0.0,110.0,92.0,0.0,84.0,75.0,1.0,3511.0,3363.0,3.0,2750.0,2073.0
60-64,10700.0,1.0,404.0,365.0,0.0,88.0,95.0,0.0,0.0,0.0,0.0,80.0,73.0,2.0,99.0,72.0,0.0,3126.0,2767.0,2.0,1998.0,1528.0
65-OVER,22994.0,4.0,880.0,665.0,0.0,180.0,145.0,0.0,5.0,1.0,0.0,149.0,102.0,0.0,163.0,168.0,5.0,8088.0,6793.0,1.0,3345.0,2300.0
TOTAL,135082.0,31.0,6540.0,5571.0,0.0,1546.0,1238.0,0.0,26.0,19.0,0.0,1627.0,1233.0,4.0,1101.0,944.0,18.0,33663.0,30071.0,16.0,30332.0,21102.0
