,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,36.81,48.2,,42.75
1,47.42,53.53,,50.83
2,50.51,59.51,0.0,55.38
3,57.81,65.25,,62.08
4,62.86,63.86,,63.43
5,70.29,68.98,100.0,69.62
6,70.4,75.3,,72.89
7,71.16,77.66,,74.44
8,78.67,74.52,,76.45
9,63.61,66.55,50.0,65.19
