,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,,36.36,25.0,,0.0,46.35,80.0,42.76
1,50.0,46.24,100.0,100.0,0.0,61.71,14.29,56.67
2,100.0,56.07,25.0,,66.67,67.1,50.0,63.14
3,50.0,55.65,25.0,0.0,,66.82,100.0,62.31
4,,56.52,75.0,0.0,100.0,75.72,60.0,69.46
5,,53.85,33.33,,,72.28,25.0,65.98
6,,60.61,0.0,,,74.56,66.67,69.93
7,100.0,77.24,40.0,,,85.56,40.0,82.04
8,100.0,64.18,40.0,100.0,100.0,76.89,66.67,73.71
9,75.0,56.93,44.12,50.0,62.5,71.39,50.0,66.68
