PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
LA FAYETTE,54.07,54.05,100.0,54.06
CENTER POST,60.33,62.38,50.00,61.34
ROCK SPRING,62.77,66.40,75.00,64.69
ARMUCHEE VALLEY,64.63,66.87,0.00,65.79
MOUNTAIN,62.86,66.44,0.00,64.71
CHATTANOOGA VALLEY,60.60,61.51,0.00,61.08
KENSINGTON,62.59,64.46,100.0,63.57
ROSSVILLE,49.15,48.67,33.33,48.87
CHICKAMAUGA,60.71,62.88,100.0,61.87
FAIRYLAND,59.74,63.46,0.00,61.67
FAIRVIEW,49.53,50.90,100.0,50.32
88888,0.00,0.00,0.00,0.00
TOTAL,57.72,58.90,62.50,58.35
