,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,41.65,48.78,,45.43
1,50.68,52.24,100.0,51.64
2,61.32,63.35,,62.46
3,65.3,62.45,,63.7
4,70.25,71.97,50.0,71.13
5,70.35,68.06,100.0,69.16
6,67.9,72.26,,70.18
7,74.34,75.26,,74.83
8,78.24,74.41,,76.14
9,67.04,67.07,75.0,67.06
