,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,41.21,48.11,100.0,44.72
1,50.71,51.8,,51.26
2,57.17,60.49,100.0,59.01
3,60.09,65.92,,63.17
4,68.01,68.1,,68.06
5,70.41,73.24,,71.89
6,75.0,77.62,,76.4
7,79.5,79.15,100.0,79.34
8,79.28,74.42,100.0,76.74
9,67.45,68.45,100.0,67.98
