PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
THOMSON,0.0,49.86,0.0,0.0,50.0,68.85,31.82,58.23
CHAMBLISS,28.57,63.17,50.0,0.0,50.0,78.84,58.82,72.19
ANDERSONVILLE,0.0,60.0,12.5,0.0,100.0,68.66,61.54,65.71
88888,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
REES PARK,28.57,49.89,36.36,0.0,52.94,61.99,37.18,51.94
GSW CONF CENTER,38.1,46.24,33.33,0.0,52.94,67.21,52.04,59.13
REC DEPT,42.86,50.27,50.0,0.0,66.67,66.99,37.5,52.9
AIRPORT,53.33,62.85,22.22,0.0,20.0,77.87,37.14,69.66
CONCORD,100.0,41.67,50.0,0.0,0.0,70.93,33.33,67.01
PLAINS,100.0,56.24,71.43,0.0,40.0,69.68,44.44,63.08
AG CENTER,40.0,58.65,23.81,0.0,38.46,67.69,38.98,63.06
TOTAL,38.54,52.34,32.93,0.0,48.45,69.51,42.82,59.58
