PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
01,2.00,56.00,61.00,0.00,10.00,3.00,0.00,4.00,1.00,0.00,13.00,3.00,0.00,2.00,2.00,0.00,193.0,150.0,0.00,992.0,742.0,2234.0
02,3.00,40.00,55.00,0.00,7.00,2.00,0.00,0.00,0.00,0.00,8.00,3.00,0.00,1.00,0.00,0.00,118.0,89.00,1.00,1013.0,725.0,2065.0
03,0.00,32.00,22.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,7.00,9.00,0.00,2.00,2.00,2.00,668.0,553.0,0.00,71.00,42.00,1416.0
04,0.00,29.00,24.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,8.00,5.00,0.00,2.00,1.00,1.00,604.0,508.0,0.00,52.00,49.00,1286.0
05,3.00,83.00,86.00,0.00,15.00,17.00,0.00,1.00,1.00,0.00,30.00,26.00,0.00,31.00,21.00,0.00,972.0,781.0,0.00,996.0,598.0,3661.0
06,1.00,35.00,69.00,0.00,5.00,5.00,0.00,2.00,0.00,0.00,14.00,3.00,0.00,4.00,4.00,0.00,368.0,232.0,0.00,1009.0,613.0,2364.0
07,0.00,34.00,27.00,0.00,7.00,11.00,0.00,0.00,1.00,0.00,8.00,7.00,0.00,8.00,3.00,0.00,705.0,623.0,0.00,88.00,60.00,1582.0
08,1.00,31.00,42.00,0.00,3.00,2.00,0.00,0.00,1.00,0.00,6.00,4.00,0.00,4.00,1.00,0.00,713.0,618.0,0.00,151.0,100.0,1677.0
09,0.00,30.00,45.00,0.00,5.00,10.00,0.00,0.00,1.00,0.00,13.00,18.00,0.00,5.00,4.00,0.00,770.0,730.0,0.00,71.00,45.00,1747.0
10,2.00,38.00,37.00,0.00,5.00,3.00,0.00,0.00,0.00,0.00,13.00,6.00,0.00,13.00,4.00,1.00,642.0,561.0,0.00,260.0,190.0,1775.0
11,1.00,40.00,60.00,0.00,8.00,6.00,0.00,0.00,0.00,0.00,9.00,9.00,0.00,4.00,4.00,2.00,818.0,750.0,0.00,287.0,228.0,2226.0
12,0.00,31.00,37.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,5.00,2.00,0.00,2.00,2.00,0.00,656.0,586.0,0.00,89.00,64.00,1479.0
13,0.00,51.00,71.00,0.00,13.00,7.00,1.00,1.00,0.00,0.00,11.00,12.00,0.00,7.00,5.00,0.00,1063.0,1010.0,1.00,66.00,54.00,2373.0
14,0.00,49.00,61.00,0.00,10.00,7.00,0.00,0.00,1.00,0.00,44.00,19.00,0.00,3.00,5.00,1.00,688.0,624.0,0.00,158.0,146.0,1816.0
15,0.00,17.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6.00,7.00,0.00,0.00,0.00,0.00,268.0,279.0,0.00,7.00,2.00,599.0
16,1.00,58.00,71.00,0.00,16.00,9.00,0.00,1.00,0.00,0.00,21.00,20.00,0.00,15.00,11.00,1.00,630.0,533.0,1.00,734.0,531.0,2653.0
17,0.00,51.00,56.00,1.00,5.00,8.00,0.00,0.00,0.00,0.00,14.00,11.00,0.00,5.00,0.00,0.00,670.0,636.0,1.00,274.0,204.0,1936.0
18,1.00,30.00,38.00,0.00,11.00,2.00,0.00,0.00,0.00,0.00,4.00,3.00,0.00,0.00,1.00,0.00,151.0,112.0,0.00,818.0,513.0,1684.0
19,0.00,58.00,56.00,0.00,6.00,11.00,0.00,1.00,1.00,0.00,25.00,20.00,0.00,10.00,3.00,0.00,1004.0,889.0,0.00,263.0,206.0,2553.0
20,0.00,38.00,55.00,0.00,7.00,4.00,0.00,0.00,1.00,0.00,8.00,4.00,0.00,8.00,3.00,0.00,900.0,815.0,0.00,111.0,109.0,2063.0
21,3.00,142.0,130.0,0.00,13.00,8.00,0.00,2.00,5.00,0.00,27.00,19.00,0.00,14.00,5.00,1.00,1412.0,1277.0,1.00,346.0,243.0,3648.0
99999,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,4.00,0.00,8.00
TOTAL,18.00,974.0,1115.0,1.00,156.0,120.0,1.00,12.00,13.00,0.00,294.0,210.0,0.00,140.0,81.00,9.00,14013.0,12358.0,6.00,7860.0,5464.0,42845.0
