,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,30.41,40.03,,36.15
1,40.09,47.82,0.0,44.51
2,44.77,52.67,,49.46
3,54.87,58.9,,57.17
4,56.64,66.49,,62.12
5,60.36,68.26,,64.92
6,67.39,73.69,,70.88
7,71.57,75.35,,73.66
8,75.93,74.55,0.0,75.1
9,59.23,63.6,0.0,61.71
