PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1,0.00,44.71,53.33,0.00,0.00,65.90,38.24,61.69
10,33.33,44.75,40.74,0.00,20.00,54.83,40.68,50.05
3,50.00,54.66,24.00,100.0,60.00,69.53,50.00,65.20
4,100.0,64.91,0.00,0.00,0.00,75.93,75.00,71.67
5,87.50,54.78,36.36,0.00,55.56,62.89,40.82,59.04
7,42.86,51.53,28.85,0.00,40.00,71.86,39.09,66.46
8,80.00,51.32,45.45,100.0,28.57,73.40,46.32,64.95
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9,0.00,48.67,20.00,0.00,100.0,70.50,58.54,66.70
TOTAL,58.33,52.10,36.09,60.00,40.30,68.40,44.20,62.91
