PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
VALLEY,71.39,74.55,0.0,73.08
JUNCTION CITY,66.98,79.13,0.0,73.3
GENEVA,66.67,73.83,0.0,70.34
TALBOTTON,58.29,68.24,0.0,63.9
BOX SPRINGS,57.4,63.77,0.0,60.86
FLINT HILL,70.98,77.59,0.0,74.76
TOTAL,65.63,72.98,0.0,69.66
