,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,46.2,46.94,,46.59
1,55.09,54.67,,54.86
2,57.75,64.81,50.0,61.49
3,66.36,61.33,,63.66
4,69.06,71.92,,70.54
5,67.78,70.91,,69.42
6,70.18,74.32,,72.24
7,74.03,73.47,,73.73
8,76.0,72.05,,73.86
9,67.14,67.17,50.0,67.15
