PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EM1,0.00,13.00,5.000,0.00,4.000,1.000,0.00,0.00,0.00,0.00,0.00,1.000,0.00,2.000,1.000,0.00,16.00,18.00,1.000,626.0,300.0,988.0
EM2,1.000,30.00,20.00,0.00,3.000,3.000,0.00,0.00,0.00,0.00,2.000,2.000,0.00,1.000,1.000,0.00,72.00,51.00,0.00,1276.0,696.0,2158.0
EM3,0.00,36.00,34.00,0.00,7.000,4.000,0.00,2.000,1.000,0.00,5.000,3.000,0.00,4.000,3.000,1.000,434.0,405.0,0.00,588.0,334.0,1861.0
EM4,0.00,12.00,15.00,0.00,3.000,0.00,0.00,0.00,0.00,0.00,2.000,1.000,0.00,0.00,0.00,0.00,41.00,26.00,1.000,781.0,434.0,1316.0
EM5,0.00,19.00,14.00,0.00,2.000,2.000,0.00,0.00,0.00,0.00,6.000,3.000,0.00,1.000,4.000,0.00,181.0,182.0,0.00,664.0,403.0,1481.0
GF1,1.000,46.00,36.00,0.00,19.00,10.00,0.00,1.000,0.00,0.00,11.00,8.000,0.00,13.00,7.000,1.000,173.0,191.0,0.00,1660.0,785.0,2962.0
GF2,2.000,11.00,9.000,0.00,3.000,2.000,0.00,0.00,0.00,0.00,2.000,2.000,0.00,1.000,0.00,0.00,41.00,43.00,0.00,470.0,274.0,860.0
GF3,0.00,19.00,15.00,0.00,2.000,2.000,0.00,1.000,0.00,0.00,3.000,0.00,0.00,2.000,0.00,0.00,106.0,71.00,0.00,983.0,486.0,1690.0
GF4,0.00,10.00,12.00,0.00,2.000,1.000,0.00,0.00,0.00,0.00,8.000,2.000,0.00,0.00,1.000,0.00,62.00,67.00,0.00,605.0,239.0,1009.0
