AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,21.43,50.00,0.00,0.00,66.45,57.14,62.36
25-29,0.00,60.00,0.00,0.00,0.00,53.44,70.00,54.78
30-34,0.00,45.45,0.00,0.00,0.00,58.27,66.67,57.45
35-39,0.00,75.00,100.0,0.00,0.00,66.43,60.00,66.67
40-44,0.00,55.56,0.00,0.00,0.00,79.08,80.00,77.84
45-49,0.00,66.67,0.00,0.00,0.00,74.27,42.86,72.34
50-54,0.00,73.91,0.00,0.00,0.00,75.00,80.00,74.19
55-59,0.00,47.37,0.00,0.00,0.00,81.11,50.00,77.61
60-64,0.00,83.33,0.00,0.00,0.00,78.87,71.43,78.71
65-OVER,0.00,58.82,0.00,0.00,0.00,83.04,40.00,81.56
TOTAL,0.00,56.69,40.00,0.00,0.00,73.80,62.50,72.20
