,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,37.74,48.22,75.0,43.25
1,50.65,57.75,100.0,54.49
2,57.81,62.67,75.0,60.51
3,60.15,64.01,25.0,62.11
4,65.05,69.2,66.67,67.24
5,67.32,70.77,50.0,69.07
6,70.74,73.82,50.0,72.33
7,74.09,75.24,100.0,74.69
8,76.66,73.79,50.0,75.13
9,63.08,66.51,63.33,64.88
