AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,948.0,0.0,32.0,38.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,9.0,8.0,0.0,1.0,1.0,0.0,217.0,191.0,0.0,251.0,191.0
30-34,869.0,0.0,28.0,32.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,2.0,0.0,0.0,235.0,216.0,0.0,201.0,127.0
35-39,706.0,0.0,18.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,198.0,167.0,0.0,152.0,134.0
40-44,694.0,0.0,18.0,17.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,193.0,170.0,0.0,164.0,121.0
45-49,769.0,0.0,20.0,19.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,204.0,221.0,0.0,175.0,113.0
50-54,923.0,0.0,25.0,23.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,3.0,1.0,270.0,265.0,0.0,199.0,123.0
55-59,1006.0,0.0,24.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,1.0,0.0,311.0,291.0,0.0,192.0,148.0
60-64,905.0,0.0,22.0,26.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,287.0,256.0,0.0,157.0,144.0
65-OVER,2580.0,0.0,43.0,47.0,0.0,3.0,7.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,3.0,1.0,0.0,988.0,746.0,0.0,439.0,293.0
TOTAL,9400.0,0.0,230.0,255.0,0.0,25.0,27.0,0.0,1.0,4.0,0.0,53.0,33.0,0.0,12.0,8.0,2.0,2903.0,2523.0,0.0,1930.0,1394.0
