AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,23.0,40.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,129.0,125.0,3.0,103.0,76.0,512.0
25-29,0.0,19.0,26.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,97.0,100.0,0.0,86.0,70.0,405.0
30-34,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,105.0,73.0,0.0,71.0,62.0,337.0
35-39,0.0,11.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,104.0,87.0,0.0,83.0,44.0,342.0
40-44,0.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,112.0,99.0,0.0,85.0,51.0,375.0
45-49,0.0,5.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,144.0,128.0,0.0,101.0,63.0,456.0
50-54,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,148.0,133.0,0.0,92.0,91.0,480.0
55-59,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,133.0,151.0,0.0,119.0,76.0,501.0
60-64,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,123.0,131.0,0.0,98.0,84.0,452.0
65-OVER,1.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,455.0,351.0,0.0,241.0,156.0,1231.0
TOTAL,1.0,118.0,140.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,16.0,8.0,0.0,7.0,4.0,0.0,1550.0,1378.0,3.0,1079.0,773.0,5091.0
