PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
IDEAL,58.98,62.84,0.00,61.06
OGLETHORPE,53.87,62.70,0.00,58.81
MARSHALLVILLE,55.78,66.31,100.0,61.42
MONTEZUMA #4,51.59,63.13,0.00,58.09
MONTEZUMA #5,55.54,64.44,0.00,60.79
88888,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
TOTAL,55.05,63.82,100.0,59.94
