AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,40.91,25.00,100.0,66.67,61.97,30.77,44.62
25-29,100.0,48.86,0.00,0.00,33.33,45.57,54.55,48.24
30-34,100.0,45.26,0.00,0.00,0.00,57.38,42.86,47.71
35-39,0.00,56.82,0.00,0.00,0.00,71.01,50.00,60.56
40-44,0.00,56.30,0.00,0.00,100.0,71.43,16.67,60.96
45-49,0.00,61.59,100.0,0.00,50.00,78.63,33.33,68.17
50-54,0.00,66.84,100.0,100.0,0.00,76.23,60.00,70.06
55-59,100.0,64.45,0.00,0.00,100.0,83.22,36.36,71.12
60-64,100.0,70.10,0.00,50.00,0.00,82.27,0.00,74.27
65-OVER,50.00,69.37,0.00,100.0,100.0,78.50,50.00,74.16
TOTAL,71.43,59.26,37.50,66.67,50.00,74.79,37.11,64.57
