,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,34.02,40.94,,37.76
1,46.11,54.66,,50.86
2,48.79,56.38,,52.83
3,58.15,65.88,,62.39
4,60.22,68.06,,64.37
5,67.38,70.52,0.0,69.01
6,67.23,73.32,,70.48
7,73.49,77.64,100.0,75.69
8,73.22,71.26,,72.09
9,61.4,65.68,50.0,63.74
