AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,655.0,2.0,26.0,16.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,0.0,235.0,194.0,0.0,116.0,47.0
30-34,714.0,0.0,34.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,292.0,226.0,0.0,92.0,42.0
35-39,930.0,2.0,25.0,34.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,363.0,323.0,0.0,112.0,60.0
40-44,976.0,2.0,31.0,31.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,3.0,0.0,393.0,319.0,0.0,119.0,64.0
45-49,1237.0,0.0,33.0,25.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,3.0,0.0,499.0,434.0,0.0,148.0,81.0
50-54,1335.0,2.0,32.0,23.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,533.0,476.0,0.0,156.0,97.0
55-59,1423.0,0.0,25.0,31.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,578.0,527.0,0.0,165.0,87.0
60-64,1490.0,0.0,17.0,31.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,4.0,0.0,589.0,547.0,0.0,171.0,119.0
65-OVER,3176.0,2.0,41.0,51.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,2.0,0.0,1290.0,1250.0,0.0,327.0,198.0
TOTAL,11936.0,10.0,264.0,264.0,0.0,17.0,32.0,0.0,1.0,0.0,0.0,26.0,18.0,0.0,19.0,16.0,0.0,4772.0,4296.0,0.0,1406.0,795.0
