AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,3620.0,0.0,219.0,236.0,0.0,21.0,10.0,0.0,1.0,0.0,0.0,15.0,13.0,0.0,6.0,4.0,3.0,1645.0,1327.0,0.0,68.0,52.0
30-34,3234.0,1.0,178.0,191.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,5.0,4.0,0.0,1459.0,1227.0,0.0,64.0,54.0
35-39,3417.0,1.0,176.0,164.0,0.0,13.0,13.0,0.0,0.0,1.0,0.0,13.0,7.0,0.0,4.0,4.0,0.0,1563.0,1344.0,0.0,76.0,38.0
40-44,3548.0,1.0,188.0,198.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,7.0,5.0,1.0,1607.0,1382.0,0.0,64.0,68.0
45-49,3615.0,0.0,162.0,164.0,0.0,6.0,7.0,0.0,1.0,2.0,0.0,7.0,6.0,0.0,6.0,6.0,0.0,1643.0,1480.0,0.0,82.0,43.0
50-54,3701.0,0.0,162.0,160.0,0.0,10.0,4.0,0.0,0.0,1.0,0.0,6.0,8.0,0.0,3.0,4.0,0.0,1647.0,1561.0,0.0,77.0,58.0
55-59,3723.0,1.0,165.0,125.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,6.0,0.0,0.0,1755.0,1512.0,0.0,66.0,73.0
60-64,3587.0,1.0,128.0,141.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,6.0,1.0,1.0,1702.0,1467.0,0.0,70.0,52.0
65-OVER,10031.0,0.0,360.0,318.0,0.0,9.0,5.0,0.0,2.0,2.0,0.0,12.0,10.0,0.0,8.0,7.0,0.0,4980.0,4024.0,0.0,172.0,122.0
TOTAL,38476.0,5.0,1738.0,1697.0,0.0,90.0,59.0,0.0,7.0,6.0,0.0,87.0,72.0,0.0,51.0,35.0,5.0,18001.0,15324.0,0.0,739.0,560.0
