,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,,40.46,25.0,,,50.0,28.57,42.58
1,50.0,49.67,0.0,,,61.76,0.0,52.44
2,75.0,58.04,,,,65.12,50.0,60.76
3,75.0,62.99,33.33,,,64.2,0.0,62.7
4,50.0,70.42,50.0,,,75.79,0.0,71.6
5,,66.46,0.0,,,81.48,100.0,72.2
6,,76.37,,,,80.2,50.0,77.54
7,,71.51,,,,90.77,50.0,79.25
8,66.67,69.83,,,100.0,80.43,57.14,75.03
9,66.67,63.88,25.0,,100.0,75.83,40.62,68.18
