,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,,28.69,0.0,,100.0,44.22,33.33,38.3
1,100.0,35.51,50.0,100.0,,53.16,25.0,47.22
2,0.0,43.02,,100.0,0.0,64.11,38.46,56.55
3,,50.0,0.0,,0.0,65.0,25.0,58.98
4,,56.32,66.67,0.0,0.0,68.22,50.0,64.37
5,,57.02,0.0,,0.0,73.95,50.0,67.86
6,,63.0,0.0,100.0,,73.86,77.78,70.34
7,,59.74,,,,74.72,42.86,70.77
8,0.0,52.91,,,100.0,78.1,80.0,73.83
9,16.67,49.16,27.27,75.0,28.57,69.42,44.59,63.52
