AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,1844.0,1.0,95.0,67.0,0.0,6.0,7.0,0.0,0.0,0.0,1.0,11.0,12.0,0.0,5.0,8.0,0.0,632.0,564.0,0.0,305.0,130.0
30-34,1932.0,0.0,94.0,68.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,6.0,6.0,0.0,706.0,592.0,1.0,318.0,115.0
35-39,1902.0,1.0,92.0,62.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,5.0,9.0,0.0,8.0,4.0,0.0,708.0,561.0,0.0,305.0,135.0
40-44,1885.0,0.0,64.0,73.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,7.0,2.0,0.0,703.0,626.0,0.0,263.0,129.0
45-49,2055.0,0.0,70.0,63.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,9.0,3.0,1.0,823.0,699.0,0.0,247.0,119.0
50-54,2238.0,0.0,52.0,72.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,10.0,1.0,847.0,756.0,0.0,308.0,169.0
55-59,2238.0,0.0,44.0,52.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,5.0,6.0,0.0,887.0,764.0,0.0,288.0,167.0
60-64,2096.0,0.0,37.0,32.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,3.0,0.0,836.0,753.0,0.0,240.0,177.0
65-OVER,5181.0,0.0,84.0,79.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,5.0,6.0,0.0,2266.0,1924.0,0.0,491.0,307.0
TOTAL,21371.0,2.0,632.0,568.0,0.0,46.0,33.0,0.0,2.0,1.0,1.0,67.0,53.0,0.0,55.0,48.0,2.0,8408.0,7239.0,1.0,2765.0,1448.0
