AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,1.0,30.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,164.0,129.0,0.0,146.0,69.0,582.0
25-29,1.0,9.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,179.0,147.0,0.0,182.0,58.0,594.0
30-34,0.0,12.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,178.0,153.0,0.0,224.0,100.0,687.0
35-39,0.0,7.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,187.0,137.0,0.0,203.0,87.0,643.0
40-44,0.0,5.0,10.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,236.0,187.0,0.0,182.0,76.0,708.0
45-49,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,271.0,234.0,0.0,183.0,99.0,816.0
50-54,0.0,11.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,300.0,275.0,0.0,230.0,138.0,970.0
55-59,0.0,15.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,348.0,272.0,0.0,201.0,139.0,986.0
60-64,0.0,5.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,337.0,295.0,0.0,211.0,101.0,964.0
65-OVER,0.0,18.0,17.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,3.0,1.0,0.0,946.0,814.0,0.0,430.0,221.0,2463.0
TOTAL,2.0,126.0,133.0,0.0,11.0,8.0,0.0,2.0,1.0,1.0,27.0,12.0,0.0,13.0,7.0,1.0,3146.0,2643.0,0.0,2192.0,1088.0,9413.0
