PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
#1 CHOKEE,66.81,73.31,0.00,69.92
#10 REDBONE,64.72,68.11,66.67,66.52
#2 SMITHVILLE,59.35,67.72,12.50,63.43
#3 CJC,69.31,74.85,0.00,71.95
#4 LEESBURG,62.05,64.46,20.00,63.31
#5 FRIENDSHIP BAPT.,65.63,64.57,25.00,64.92
#6 FIRST BAPTIST,65.28,68.47,0.00,66.90
#7 SDA CHURCH,70.75,73.28,50.00,72.07
#8 SOVEREIGN GRACE,57.43,63.77,0.00,60.73
#9 CENTURY FIRE STAT,60.53,64.20,20.00,62.49
99999,0.00,0.00,0.00,0.00
TOTAL,63.30,66.89,20.45,65.13
