AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,36.96,33.33,0.00,33.33,61.25,25.00,46.99
25-29,0.00,42.86,0.00,0.00,0.00,68.89,50.00,53.85
30-34,0.00,50.00,100.0,0.00,100.0,64.91,75.00,60.61
35-39,0.00,52.08,0.00,0.00,0.00,71.67,0.00,61.82
40-44,0.00,57.14,100.0,0.00,0.00,84.62,0.00,72.41
45-49,0.00,77.78,0.00,0.00,0.00,77.27,100.0,77.05
50-54,0.00,66.67,0.00,0.00,50.00,80.52,100.0,73.72
55-59,0.00,71.43,0.00,0.00,0.00,90.12,100.0,81.29
60-64,0.00,72.00,100.0,0.00,0.00,90.48,0.00,81.88
65-OVER,0.00,69.66,0.00,0.00,100.0,84.30,33.33,78.52
TOTAL,0.00,60.86,50.00,0.00,44.44,79.46,57.14,70.61
