RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,32.91,39.72,0.0,35.88
OTHER,29.63,23.33,0.0,26.32
NATIVE-AM,14.29,66.67,0.0,38.46
HISP-LT,40.0,45.45,0.0,42.86
ASIA-PI,25.0,33.33,0.0,29.41
WHITE,45.65,46.81,61.54,46.32
BLACK,21.57,34.15,0.0,27.17
TOTAL,41.25,44.76,61.54,43.06
