,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,26.92,33.46,,30.13
1,43.84,49.3,,46.74
2,53.62,52.76,,53.17
3,56.2,55.32,0.0,55.68
4,60.68,59.25,,59.9
5,64.72,66.22,0.0,65.48
6,68.7,70.15,0.0,69.39
7,72.17,73.33,,72.77
8,66.89,65.5,100.0,66.15
9,58.11,59.62,25.0,58.89
