,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,39.91,43.48,,41.83
1,40.0,47.17,,44.03
2,51.25,56.71,,54.48
3,55.28,63.24,,59.54
4,67.66,64.79,,66.05
5,55.17,65.44,,60.13
6,62.01,72.7,,67.91
7,67.98,71.26,,69.73
8,71.59,70.24,,70.82
9,59.47,63.51,,61.69
