PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
15361 LYONS,53.98,58.86,50.00,56.78
39 NEWBRANCH,62.38,67.92,0.00,65.19
43 CEDAR CROSSING,63.20,61.56,0.00,62.30
513 V.P.D.,62.01,64.72,66.67,63.51
514 S.T.I.A.L.C.,56.06,61.27,0.00,59.03
88888,0.00,0.00,0.00,0.00
TOTAL,59.01,62.48,50.00,60.93
