,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,42.21,50.22,100.0,46.51
1,50.0,59.59,100.0,55.27
2,61.2,65.44,,63.38
3,65.66,69.13,,67.52
4,69.26,72.26,100.0,70.9
5,69.16,74.08,100.0,71.84
6,77.24,76.02,,76.59
7,81.27,81.24,50.0,81.22
8,80.25,76.31,66.67,78.17
9,73.01,73.19,80.0,73.11
