,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,39.36,41.76,,40.67
1,48.97,53.36,,51.39
2,56.28,61.51,,59.19
3,55.53,66.16,100.0,61.26
4,67.16,68.78,,68.04
5,66.94,69.96,,68.54
6,65.7,72.08,,69.04
7,74.55,71.72,,73.01
8,75.0,72.45,,73.55
9,63.64,65.84,100.0,64.85
