AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,978.0,1.0,30.0,34.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,30.0,16.0,0.0,2.0,2.0,0.0,352.0,248.0,1.0,140.0,107.0
30-34,908.0,0.0,22.0,24.0,0.0,6.0,8.0,0.0,1.0,0.0,0.0,21.0,14.0,0.0,1.0,1.0,0.0,317.0,303.0,0.0,119.0,71.0
35-39,854.0,0.0,26.0,31.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,4.0,2.0,0.0,320.0,247.0,0.0,128.0,67.0
40-44,841.0,1.0,20.0,18.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,18.0,13.0,0.0,2.0,1.0,1.0,331.0,287.0,0.0,84.0,61.0
45-49,939.0,0.0,17.0,23.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,9.0,11.0,0.0,0.0,2.0,0.0,363.0,321.0,0.0,123.0,63.0
50-54,1048.0,1.0,21.0,20.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,2.0,0.0,1.0,393.0,345.0,0.0,139.0,96.0
55-59,1049.0,1.0,17.0,20.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,8.0,0.0,1.0,1.0,0.0,397.0,362.0,0.0,118.0,112.0
60-64,907.0,1.0,11.0,8.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,2.0,1.0,2.0,360.0,297.0,1.0,113.0,96.0
65-OVER,2587.0,0.0,16.0,29.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,12.0,8.0,0.0,8.0,3.0,1.0,1140.0,904.0,0.0,257.0,206.0
TOTAL,10111.0,5.0,180.0,207.0,0.0,28.0,29.0,0.0,2.0,3.0,0.0,128.0,100.0,0.0,22.0,13.0,5.0,3973.0,3314.0,2.0,1221.0,879.0
