,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,35.97,48.4,100.0,42.47
1,47.72,56.82,,52.9
2,58.14,64.78,,61.79
3,64.23,64.55,,64.41
4,65.47,72.82,100.0,69.58
5,68.64,73.48,,71.21
6,72.12,75.03,100.0,73.78
7,74.09,78.74,0.0,76.55
8,77.81,73.39,50.0,75.31
9,65.58,69.04,70.0,67.5
