PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
HAWKINS,40.0,67.57,31.25,50.0,70.0,64.79,33.33,65.53
ETHRIDGE,46.15,64.78,50.0,50.0,75.0,73.88,33.33,70.34
CLINTON,42.86,69.01,28.57,33.33,66.67,74.81,40.62,73.01
ROBERTS,50.0,65.92,25.0,100.0,66.67,63.15,33.33,63.15
DAVIDSON,37.5,63.46,60.0,0.0,50.0,71.05,45.0,69.7
POPE,100.0,66.95,50.0,75.0,100.0,72.36,62.5,70.73
BARRON,0.0,64.4,50.0,0.0,33.33,77.49,41.67,73.52
SANDERS,0.0,61.29,100.0,0.0,0.0,63.64,50.0,63.02
FINNEY,68.18,66.14,68.0,0.0,50.0,72.89,48.57,71.48
TOTAL,53.62,66.57,47.44,53.33,63.64,70.84,40.61,69.03
