PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,53.85,50.67,45.45,50.00,51.72,71.63,55.28,70.16
02,27.82,50.23,42.31,25.00,22.58,68.25,47.16,63.92
03,48.15,34.48,49.02,100.0,47.37,67.96,58.44,66.79
04,7.41,45.83,51.72,0.00,0.00,65.54,53.12,61.13
05,32.00,51.02,41.76,100.0,28.57,56.69,29.09,52.14
06,27.45,49.21,46.15,0.00,31.58,69.03,51.94,66.18
07,25.00,0.00,42.86,0.00,33.33,75.82,74.03,75.25
88888,0.00,0.00,0.00,0.00,0.00,inf00,0.00,200.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,31.27,48.91,44.43,36.36,36.36,69.50,53.44,66.97
